datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-11-16 08:00:00,44011.1238671875,3740.84491868337,7238.256016981337,33032.0229315228,senario_A
2025-11-16 09:00:00,48306.25649739584,20050.750371907554,5509.732242838541,22745.773882649748,senario_A
2025-11-16 10:00:00,52583.61143554688,30202.389999999992,4216.572568223742,18164.648867323147,senario_A
2025-11-16 11:00:00,54517.41263780382,32618.939330240886,4079.990482720269,17818.482824842664,senario_A
2025-11-16 12:00:00,54036.08939236112,33312.47624674479,3811.885104437934,16911.7280411784,senario_A
2025-11-16 13:00:00,55998.14739583333,32301.111210937503,2893.503986545139,20803.532198350687,senario_A
2025-11-16 14:00:00,58085.40081597222,33291.8735904948,2235.640840115017,22557.886385362406,senario_A
2025-11-16 15:00:00,59938.30774739583,34450.79813802084,2576.922161187066,22910.58744818793,senario_A
2025-11-16 16:00:00,61121.18000868055,31743.031959635413,3567.913953993056,25810.234095052085,senario_A
2025-11-16 17:00:00,60300.58421006944,16071.555380452477,4398.945777994792,39830.083051622176,senario_A
2025-11-16 18:00:00,58987.0453125,1179.5610886148736,5422.581124131944,52384.90309975318,senario_A
2025-11-16 19:00:00,58582.33586371528,0.4497167203575372,7447.160298936632,51134.72584805829,senario_A
2025-11-16 20:00:00,57157.039578993055,0.47589925870299343,9194.946572265624,47961.61710746873,senario_A
2025-11-16 21:00:00,55577.90758680556,0.5520973519484202,10193.931056857638,45383.42443259597,senario_A
2025-11-16 22:00:00,54132.72813476562,0.7398059640824795,11320.537677137589,42811.450651663945,senario_A
2025-11-16 23:00:00,52010.941458333335,0.6698598185678322,13560.057552083334,38450.21404643143,senario_A
2025-11-17 00:00:00,49075.89697482639,0.7097591350972652,14682.448639322916,34392.73857636838,senario_A
2025-11-17 01:00:00,46910.74032986111,0.8299628053605557,14843.894405381943,32066.01596167381,senario_A
2025-11-17 02:00:00,45956.28800347223,0.8374183547993501,15107.029113498264,30848.42147161917,senario_A
2025-11-17 03:00:00,45488.65452690972,0.880075228959322,15104.191593153211,30383.582858527545,senario_A
2025-11-17 04:00:00,45152.00852430556,0.9718078090747198,14934.523471137152,30216.513245359332,senario_A
2025-11-17 05:00:00,45642.35086805555,1.041542361776034,14815.735163845486,30825.574161848293,senario_A
2025-11-17 06:00:00,46625.848203125,1.254026457120975,14320.67829861111,32303.91587805677,senario_A
2025-11-17 07:00:00,49290.15546440972,7.51632039954265,14749.564194878472,34533.07494913171,senario_A
2025-11-17 08:00:00,50701.7217578125,2227.4896560223897,14812.314771050347,33661.917330739765,senario_A
2025-11-17 09:00:00,53782.92903862847,16032.09381754557,12495.359422471787,25255.475798611114,senario_A
2025-11-17 10:00:00,55547.45323350695,24637.62349121094,10103.709377170138,20806.120365125877,senario_A
2025-11-17 11:00:00,58952.8106141493,27899.21259847005,11265.101672634548,19788.4963430447,senario_A
2025-11-17 12:00:00,61284.9834375,29044.972333984373,13088.009736328126,19152.0013671875,senario_A
2025-11-17 13:00:00,62736.24737738715,29681.191541341144,14667.397560492622,18387.65827555339,senario_A
2025-11-17 14:00:00,64044.271089409725,30972.08350585938,15545.35642361111,17526.831159939233,senario_A
2025-11-17 15:00:00,65198.25639322917,30456.411728515624,16732.95151692708,18008.89314778646,senario_A
2025-11-17 16:00:00,65312.69726996528,27122.861666666668,17634.332528211806,20555.503075086814,senario_A
2025-11-17 17:00:00,64496.464887152775,14504.85161783854,17759.688975694444,32231.92429361979,senario_A
2025-11-17 18:00:00,62787.6648828125,1273.726288376202,15681.82892469618,45832.10966974012,senario_A
2025-11-17 19:00:00,62161.54264756945,0.7232493971039852,16210.11095811632,45950.70844005603,senario_A
2025-11-17 20:00:00,60702.55961805556,0.8950109198192755,17522.545234375,43179.11937276074,senario_A
2025-11-17 21:00:00,58996.47291232639,1.0857644413411618,18784.85207248264,40210.53507540241,senario_A
2025-11-17 22:00:00,57164.51083333333,0.9560114927093188,19869.511946614584,37294.042875226034,senario_A
2025-11-17 23:00:00,54549.70892795139,0.8169848487277827,19637.21630642361,34911.67563667905,senario_A
2025-11-18 00:00:00,51735.87404513889,0.7952130217353504,18724.380718315973,33010.698113801176,senario_A
2025-11-18 01:00:00,49889.47910590278,0.8391053683062394,17948.925164930555,31939.714835603914,senario_A
2025-11-18 02:00:00,48718.24094184028,0.8580780378480752,17269.826664496526,31447.55619930591,senario_A
2025-11-18 03:00:00,47540.70904947917,0.8666056567927203,15315.638994140623,32224.20344968175,senario_A
2025-11-18 04:00:00,46784.56078993056,0.8234764737760027,14612.850115559895,32170.88719789689,senario_A
2025-11-18 05:00:00,46568.07977864584,0.8499219528834024,12886.983131510417,33680.246725182544,senario_A
